index;t;x1;x2;x3;x4;x5;x6;x7;x8;y1;y2
1.0;0.0;-0.05625297566397919;0.026546772588341552;-0.0750973987875051;-0.14432873565756685;-0.06676278244469262;0.06390629688527553;0.07323170889096546;-0.0027487935552022442;-0.9999999998519279;0.9999893561678245
2.0;0.0;-0.03586359449032322;-0.003507002979783876;0.04503233408919761;0.006455760053119428;0.03065350043495666;0.0027329566246671474;-0.07978648816742545;-0.005571231893871334;-1.0;0.9999982075342535
3.0;0.0;0.007690744702489834;-0.06244906556425146;0.0415459879358496;-0.03088766636931563;-0.002038456595185111;0.09638501698437697;-0.023087689545939875;-0.03791564093420446;1.0;0.9999782635529914
4.0;0.0;-0.015599029302065899;-0.033212144805832136;-0.06313752181936208;-0.010959782533538765;0.007526124798953234;0.010575187414230185;-0.0026839138145490333;-0.07117464471437995;-1.0;0.9999976735503061
5.0;0.0;-0.06360924630484864;0.017645003541032288;0.07168281354385274;6.343529769659755E-4;0.011810395015584264;0.03551572116828508;0.0942856690388326;-0.014447721742658707;-0.9999999999934687;0.9999951848422755
6.0;0.0;-0.005115875005252726;-0.025747928735978323;-0.07803918567490664;0.030587119359140026;0.023359619712227588;-0.012974359082726967;0.001557427069951943;-0.03917607891461331;-1.0;0.9999989275195399
7.0;0.0;-0.0505105442473094;-0.021486040864112155;0.008198223830467286;-0.018728816515918064;-0.009998035998340607;0.002841735113312775;0.05416985439371951;-0.010025252370126143;-0.9999999999999871;0.999998164255645
8.0;0.0;-0.026654804291649625;-9.536945322639288E-4;-0.038627676254930854;0.01666759929282546;-0.0037438653037083314;-0.03261981204967763;-0.054671601024631346;-0.05054211559105237;-1.0;0.9999994743795029
9.0;0.0;0.1131611742749281;0.06967544864943837;-0.010091304093713093;-0.08881310251594829;-0.0022185364549459695;-0.007759042479053818;0.08498380264020981;0.003942194644142118;0.9999986627791456;0.9999987196791087
10.0;0.0;0.003888350349530197;0.0051237375859155875;0.07033721998973824;-0.0022231436287557904;-0.002243457645267614;-0.031022843703642413;-0.11012731843824404;0.04987674490365244;1.0;0.9999994423201564
1.0;0.016666666666666666;0.08702050075864888;-0.010601941456334136;0.0026086328746825673;0.20029684080445462;0.9711641222771228;5.34708176435182E-4;0.05419781445904698;-0.10084809141528828;0.9999999995186439;0.9999971035021609
2.0;0.016666666666666666;-0.012296156559266233;0.04049819458856111;-0.026545130123629232;0.8581526617512683;0.9846931353418448;1.010147533786821;0.9254074876570354;0.07457605711520714;-1.0;0.9698415312807749
3.0;0.016666666666666666;-0.052210437827045764;-0.06135018957923404;0.05303295286070922;1.0755839774741722;-0.031331686510376655;1.0284749070866237;1.0029859626008208;-0.0498056771952565;-1.0;0.9679053822667159
4.0;0.016666666666666666;-0.03601222240923536;-0.04838277605164815;0.018116820061704612;1.0769610150643765;0.9909708373747661;1.0223283573332815;4.260804388626126E-4;1.0305850113411925;-1.0;0.9693003616463745
5.0;0.016666666666666666;-0.005149663540997641;-0.04179269147124837;-0.018661234304712473;0.9095618492787696;-0.08081548770094231;1.030011074006055;0.9725526589561557;0.9961572085712296;-1.0;0.9678121960393901
6.0;0.016666666666666666;-0.037494363858314304;0.0017883186325283195;-0.060167615232935026;0.9541959065027187;0.9591183461604647;0.9415864211485805;-0.0756248684097612;1.0132836355924526;-1.0;0.975934545465104
7.0;0.016666666666666666;-0.010404113720696044;0.08658714897779285;-0.06904608948446099;1.0129567341157155;0.01648511771881447;0.9546699142653216;1.0711700167066787;0.9640327752825033;-1.0;0.9742078117257343
8.0;0.016666666666666666;-0.011490675569088601;-0.035901563029754384;0.03100598927553575;0.24496669826546175;1.038282097773895;-0.03792912960447841;0.008374254761276418;0.0773748501357826;-1.0;0.9999996103702129
9.0;0.016666666666666666;0.022054617135643342;0.05219287985715452;-0.05002504181644855;1.0066817134678938;1.0205834329810908;-0.039187535992728756;0.9469360464641936;1.0104315401404524;1.0;0.9999995167974179
10.0;0.016666666666666666;-0.10691481600108942;0.012226564925170394;0.01815875463922783;0.982037100380938;0.023066154038457114;-0.0022985193173161527;0.9588414030201262;0.9102125344278222;-1.0;0.9999985062978686
