index;t;x1;x2;x3;x4;x5;x6;x7;x8;y1;y2
1.0;0.0;-0.05625297566397919;0.026546772588341552;-0.0750973987875051;-0.14432873565756685;-0.06676278244469262;0.06390629688527553;0.07323170889096546;-0.0027487935552022442;-0.5902107566575238;-0.5837469234744895
2.0;0.0;-0.03586359449032322;-0.003507002979783876;0.04503233408919761;0.006455760053119428;0.03065350043495666;0.0027329566246671474;-0.07978648816742545;-0.005571231893871334;-0.06628616666114617;-0.938149219267212
3.0;0.0;0.007690744702489834;-0.06244906556425146;0.0415459879358496;-0.03088766636931563;-0.002038456595185111;0.09638501698437697;-0.023087689545939875;-0.03791564093420446;-0.6710385392044035;0.25837802986773445
4.0;0.0;-0.015599029302065899;-0.033212144805832136;-0.06313752181936208;-0.010959782533538765;0.007526124798953234;0.010575187414230185;-0.0026839138145490333;-0.07117464471437995;-0.6737734442234311;-0.301483049188764
5.0;0.0;-0.06360924630484864;0.017645003541032288;0.07168281354385274;6.343529769659755E-4;0.011810395015584264;0.03551572116828508;0.0942856690388326;-0.014447721742658707;0.012166337194225663;-0.5727543153795109
6.0;0.0;-0.005115875005252726;-0.025747928735978323;-0.07803918567490664;0.030587119359140026;0.023359619712227588;-0.012974359082726967;0.001557427069951943;-0.03917607891461331;-0.24838497078280214;-0.6589604994945917
7.0;0.0;-0.0505105442473094;-0.021486040864112155;0.008198223830467286;-0.018728816515918064;-0.009998035998340607;0.002841735113312775;0.05416985439371951;-0.010025252370126143;-0.2324324684149884;-0.47576046008820577
8.0;0.0;-0.026654804291649625;-9.536945322639288E-4;-0.038627676254930854;0.01666759929282546;-0.0037438653037083314;-0.03261981204967763;-0.054671601024631346;-0.05054211559105237;-0.5331493141469353;-0.8277201114398255
9.0;0.0;0.1131611742749281;0.06967544864943837;-0.010091304093713093;-0.08881310251594829;-0.0022185364549459695;-0.007759042479053818;0.08498380264020981;0.003942194644142118;0.7247429664560351;-0.5260448951241681
10.0;0.0;0.003888350349530197;0.0051237375859155875;0.07033721998973824;-0.0022231436287557904;-0.002243457645267614;-0.031022843703642413;-0.11012731843824404;0.04987674490365244;0.4966510234050132;-0.9579833560831732
1.0;0.016666666666666666;0.08702050075864888;-0.010601941456334136;0.0026086328746825673;0.20029684080445462;-0.9669833045243427;5.34708176435182E-4;0.05419781445904698;-0.10084809141528828;-0.9994642602071363;0.9992032988307947
2.0;0.016666666666666666;-0.012296156559266233;0.04049819458856111;-0.026545130123629232;0.8581526617512683;0.2430929016565879;-0.291333188952249;-0.6583287919852786;0.07457605711520714;0.7528857891389201;-0.9997659342512719
3.0;0.016666666666666666;-0.052210437827045764;-0.06135018957923404;0.05303295286070922;1.0755839774741722;-0.031331686510376655;-0.5442745931351627;-0.9351614642006445;-0.0498056771952565;0.7238985427578754;-0.9986656557030813
4.0;0.016666666666666666;-0.03601222240923536;-0.04838277605164815;0.018116820061704612;1.0769610150643765;-0.5817786628470203;-0.6366310696808499;4.260804388626126E-4;-0.9075624154602729;-0.9999174287927047;0.9975992626581686
5.0;0.016666666666666666;-0.005149663540997641;-0.04179269147124837;-0.018661234304712473;0.9095618492787696;-0.08081548770094231;-0.4457475503377958;-0.32892806378291445;0.2545569748859727;0.9727467576442592;-0.9932660190483472
6.0;0.016666666666666666;-0.037494363858314304;0.0017883186325283195;-0.060167615232935026;0.9541959065027187;-0.5166402781833862;-0.5844571936546963;-0.0756248684097612;-0.2881970871466174;-0.9993965788813092;0.99364620956989
7.0;0.016666666666666666;-0.010404113720696044;0.08658714897779285;-0.06904608948446099;1.0129567341157155;0.01648511771881447;-1.0033128841380081;-0.5877894103074529;-0.6087167249392831;-0.7559198321331347;-0.9116684696288708
8.0;0.016666666666666666;-0.011490675569088601;-0.035901563029754384;0.03100598927553575;0.24496669826546175;-0.48776151702938175;-0.03792912960447841;0.008374254761276418;0.0773748501357826;-0.9947444612945406;0.9906696433154117
9.0;0.016666666666666666;0.022054617135643342;0.05219287985715452;-0.05002504181644855;1.0066817134678938;-0.9373993654222389;-0.039187535992728756;-0.8807835393551348;-0.6485278868736791;-0.9999352113206013;0.9944024565064989
10.0;0.016666666666666666;-0.10691481600108942;0.012226564925170394;0.01815875463922783;0.982037100380938;0.023066154038457114;-0.0022985193173161527;-0.5672022117831506;-0.5655460899160286;-0.9997867628449428;0.7587570232547479
1.0;0.03333333333333333;0.1858219249606674;0.2321187922055467;0.2893902882645123;0.44647814183416223;-0.9490716306485172;0.002372295285632254;0.060565148118515405;-0.08628041326513065;-0.9742030071623448;0.9993455915122395
2.0;0.03333333333333333;-0.12597196172644437;0.3648758985498641;0.25258331146917523;0.11751874900591912;0.192066767922836;-0.3307136225391507;-0.5148083321247914;-0.07184975526791913;0.6917110753972069;-0.9999956165184569
3.0;0.03333333333333333;-0.032922813887615324;0.2264468481417153;0.23417295378574732;-0.4050326017247097;0.07419017971254425;-0.6652384210242036;-0.8905142885170259;0.05288375502879168;0.8482452941775483;-0.9999776494286747
4.0;0.03333333333333333;0.02479654047579921;0.228037811762288;0.26127113854940454;1.0104490146693472;-0.5845471341811841;-0.7151134320851873;-0.013124410038974367;-0.9371163289633604;-0.9991573658719485;0.9973537360308622
5.0;0.03333333333333333;-0.5386597677662455;0.21186181359717707;0.08107565245645741;-0.5125096938132064;-0.01703898470088162;-0.5039422889896275;-0.24340748848825855;0.31063160156611724;-0.45892946560221937;-0.9999920283976605
6.0;0.03333333333333333;0.016041119501179243;0.22653145514519096;0.18836959664386424;0.9173900803971983;-0.4149656522713281;-0.525871251595951;-0.07959551692405542;-0.35662311467265156;-0.9936088715658556;0.9844064531161267
7.0;0.03333333333333333;-0.5305024090114718;0.010855407769260542;0.01921767627854852;-0.5588290496949724;-0.056333006673924484;-0.9142701526632785;-0.6430935437801296;-0.5329266363814901;-0.9534704997291421;-0.999024912963893
8.0;0.03333333333333333;-0.032281240783770676;0.2911581960123816;0.3004679894706918;0.4063538950957823;-0.6131160207567351;-0.012292286168149884;0.04131785721299888;0.09951973798293168;-0.9560870816319014;0.9443834809221826
9.0;0.03333333333333333;-0.509006522843193;0.16877503197988827;0.23863632775473465;0.2397411083994237;-0.8717656061908539;0.037022048938001505;-0.7989924294649664;-0.7252269805215297;-0.9999950796897957;0.9976904298609877
