ro-ea.m.treeMRF-000-01.txt data-ro-ga-1-001.txt ../phase2/data-ro-ga-1-001.txt -0.02723669154651682
ro-ea.m.treeMRF-001-02.txt data-ro-ga-1-001.txt ../phase2/data-ro-ga-1-001.txt 0.0342835357656626
ro-ea.m.treeMRF-002-03.txt data-ro-ga-1-001.txt ../phase2/data-ro-ga-1-001.txt 0.005399931999669032
ro-ea.m.treeMRF-003-04.txt data-ro-ga-1-001.txt ../phase2/data-ro-ga-1-001.txt 0.0041734956330408066
ro-ea.m.treeMRF-004-05.txt data-ro-ga-1-001.txt ../phase2/data-ro-ga-1-001.txt 0.01699739500606573
ro-ea.m.treeMRF-015-01.txt data-ro-ga-1-002.txt ../phase2/data-ro-ga-1-002.txt 0.03215145905520768
ro-ea.m.treeMRF-016-02.txt data-ro-ga-1-002.txt ../phase2/data-ro-ga-1-002.txt 0.0060012723081873205
ro-ea.m.treeMRF-017-03.txt data-ro-ga-1-002.txt ../phase2/data-ro-ga-1-002.txt -0.006013974532255029
ro-ea.m.treeMRF-018-04.txt data-ro-ga-1-002.txt ../phase2/data-ro-ga-1-002.txt 0.004328523479297559
ro-ea.m.treeMRF-019-05.txt data-ro-ga-1-002.txt ../phase2/data-ro-ga-1-002.txt 0.004718931041025712
ro-ea.m.treeMRF-030-01.txt data-ro-ga-1-003.txt ../phase2/data-ro-ga-1-003.txt 0.00717920722058762
ro-ea.m.treeMRF-031-02.txt data-ro-ga-1-003.txt ../phase2/data-ro-ga-1-003.txt -0.017010889616441344
ro-ea.m.treeMRF-032-03.txt data-ro-ga-1-003.txt ../phase2/data-ro-ga-1-003.txt 0.004677303506031532
ro-ea.m.treeMRF-033-04.txt data-ro-ga-1-003.txt ../phase2/data-ro-ga-1-003.txt 0.004119699008343219
ro-ea.m.treeMRF-034-05.txt data-ro-ga-1-003.txt ../phase2/data-ro-ga-1-003.txt 0.009742199512677793
